"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,မင်္ဂလာ ရပ်ကွက်,1502005"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဘောဂဝတီ ရပ်ကွက်,1502006"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဥယျာဉ်စု ရပ်ကွက်,1502007"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကင်ပွန်းတန်း ကျေးရွာအုပ်စု,1502200"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကံဦး ကျေးရွာအုပ်စု,1502201"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကူးတို့ဆိပ် ကျေးရွာအုပ်စု,1502202"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကျီးအင်း ကျေးရွာအုပ်စု,1502203"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ငကောင်းကန် ကျေးရွာအုပ်စု,1502204"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကျွန်းဦး ကျေးရွာအုပ်စု,1502205"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဆင်သေ ကျေးရွာအုပ်စု,1502206"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဇီးဖြူပင် ကျေးရွာအုပ်စု,1502207"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ညောင်ပင်သာ ကျေးရွာအုပ်စု,1502208"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,တောင်သာ ကျေးရွာအုပ်စု,1502209"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,နှမ်းတော ကျေးရွာအုပ်စု,1502210"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,နတ်သရဲ ကျေးရွာအုပ်စု,1502211"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ပြူတွင်း ကျေးရွာအုပ်စု,1502212"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ပျဉ်းမနားဟောင်း ကျေးရွာအုပ်စု,1502213"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ယောက်သွားအင်း ကျေးရွာအုပ်စု,1502214"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ရွာသာ ကျေးရွာအုပ်စု,1502215"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ရွာသစ် ကျေးရွာအုပ်စု,1502216"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,လဲလူးအိုင် ကျေးရွာအုပ်စု,1502217"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,သစ်လေးလုံး ကျေးရွာအုပ်စု,1502218"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,သနပ်ပင်ဆိပ် ကျေးရွာအုပ်စု,1502219"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,မယ်ဇလီကုန်း ကျေးရွာအုပ်စု,1502220"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဥယျာဉ်စု ကျေးရွာအုပ်စု,1502221"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ကိုးတစ် ကျေးရွာအုပ်စု,1502222"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဘန့်ဘား ကျေးရွာအုပ်စု,1502223"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,သစ်တွန် ကျေးရွာအုပ်စု,1502224"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ပြည်တောင်ကိုး ကျေးရွာအုပ်စု,1502225"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,ဘို့မ ကျေးရွာအုပ်စု,1502226"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,မဲပေါက် ကျေးရွာအုပ်စု,1502227"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,အလယ်ချောင်း ကျေးရွာအုပ်စု,1502228"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,သကြားစက် ကျေးရွာအုပ်စု,1502229"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),ပျဉ်းမနားမြို့နယ်,သာယာကုန်း ကျေးရွာအုပ်စု,1502230"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဘုရင့်နောင် ရပ်ကွက်,1503001"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အောင်ဇေယျ ရပ်ကွက်,1503002"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,မြဝတီ ရပ်ကွက်,1503003"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဗိုလ်မင်းရောင် ရပ်ကွက်,1503004"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဆရာစံ ရပ်ကွက်,1503005"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အနော်ရထာ ရပ်ကွက်,1503006"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကင်းသာ ကျေးရွာအုပ်စု,1503200"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ခရမ်းစပ်ကုန်း ကျေးရွာအုပ်စု,1503201"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ထုံးဖို ကျေးရွာအုပ်စု,1503202"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဗျိုင်းအင်း ကျေးရွာအုပ်စု,1503203"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရှောက်ကုန်း ကျေးရွာအုပ်စု,1503204"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကျားသေအိုင် ကျေးရွာအုပ်စု,1503205"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကံကြီး ကျေးရွာအုပ်စု,1503206"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကျောက်စရစ်ကုန်း ကျေးရွာအုပ်စု,1503207"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,တဲမြင့် ကျေးရွာအုပ်စု,1503208"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ညောင်ကိုင်း ကျေးရွာအုပ်စု,1503209"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,မကျီးကုန်း ကျေးရွာအုပ်စု,1503210"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အောင်မြေရိပ်သာ ကျေးရွာအုပ်စု,1503211"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကြက်သွန်ခင်း ကျေးရွာအုပ်စု,1503212"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ညောင်လွန့် ကျေးရွာအုပ်စု,1503213"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သပြေကုန်း ကျေးရွာအုပ်စု,1503214"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,မကျီးပင် ကျေးရွာအုပ်စု,1503215"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဥသျှစ်ကုန်း ကျေးရွာအုပ်စု,1503216"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကျေးချောင်း ကျေးရွာအုပ်စု,1503217"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သစ်ဆိန်ပင် ကျေးရွာအုပ်စု,1503218"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အုန်းပင် ကျေးရွာအုပ်စု,1503219"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကံလှ ကျေးရွာအုပ်စု,1503220"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ညောင်တုံးအိုင် ကျေးရွာအုပ်စု,1503221"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရွှေမြို့ ကျေးရွာအုပ်စု,1503222"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သပြေချောင်း ကျေးရွာအုပ်စု,1503223"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကင်မွန်းတန်း ကျေးရွာအုပ်စု,1503224"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဇရပ်ကြီးကုန်း ကျေးရွာအုပ်စု,1503225"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရွေးစု ကျေးရွာအုပ်စု,1503226"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ထန်းတောကြီး ကျေးရွာအုပ်စု,1503227"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကြိုးကြာအင်း ကျေးရွာအုပ်စု,1503228"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ဂွေ့ကြီး ကျေးရွာအုပ်စု,1503229"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရေအေး ကျေးရွာအုပ်စု,1503230"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အလည်ကျွန်း ကျေးရွာအုပ်စု,1503231"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,မြောက်မြိုက် ကျေးရွာအုပ်စု,1503232"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,လက်ပံ ကျေးရွာအုပ်စု,1503233"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရှားတော ကျေးရွာအုပ်စု,1503234"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အင်ပင် ကျေးရွာအုပ်စု,1503235"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကျီးအင်း ကျေးရွာအုပ်စု,1503236"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သာယာအေး ကျေးရွာအုပ်စု,1503237"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သံပရာကုန်း ကျေးရွာအုပ်စု,1503238"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,မျက်ရဲ ကျေးရွာအုပ်စု,1503239"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,လွှပုံ ကျေးရွာအုပ်စု,1503240"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,လယ်ဇပင် ကျေးရွာအုပ်စု,1503241"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အိုင့်ကျယ် ကျေးရွာအုပ်စု,1503242"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,သဖန်းချောင်း ကျေးရွာအုပ်စု,1503243"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ကျောင်းကုန်း ကျေးရွာအုပ်စု,1503244"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,လယ်ပြင်မ ကျေးရွာအုပ်စု,1503245"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အေးချမ်းသာစံပြ ကျေးရွာအုပ်စု,1503246"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,ရွှေမောင်းဂွတ် ကျေးရွာအုပ်စု,1503247"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),တပ်ကုန်းမြို့နယ်,အောင်သပြေ ကျေးရွာအုပ်စု,1503248"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၁) ရပ်ကွက်,1504001"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၂) ရပ်ကွက်,1504002"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၃) ရပ်ကွက်,1504003"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၄) ရပ်ကွက်,1504004"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၅) ရပ်ကွက်,1504005"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၆) ရပ်ကွက်,1504006"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အမှတ် (၇) ရပ်ကွက်,1504007"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကြို့ပင် ကျေးရွာအုပ်စု,1504200"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကူသပိတ် ကျေးရွာအုပ်စု,1504201"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကန်သာ ကျေးရွာအုပ်စု,1504202"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကျသောင်းတောင် ကျေးရွာအုပ်စု,1504203"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကြောင်ရေ ကျေးရွာအုပ်စု,1504204"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကြို့ကုန်း ကျေးရွာအုပ်စု,1504205"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကျောက်တလုံးကျောင်းစု ကျေးရွာအုပ်စု,1504206"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ကုန်းသာ ကျေးရွာအုပ်စု,1504207"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပျံချီ ကျေးရွာအုပ်စု,1504208"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရေကာ ကျေးရွာအုပ်စု,1504209"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ချောင်းကြိုး ကျေးရွာအုပ်စု,1504210"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ချောင်းခွ ကျေးရွာအုပ်စု,1504211"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ခရမ်းကိုင်း ကျေးရွာအုပ်စု,1504212"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,စိုင်ခေါင်းရိုး ကျေးရွာအုပ်စု,1504213"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,စီပိုင်း ကျေးရွာအုပ်စု,1504214"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,စွယ်တော်မျှောင် ကျေးရွာအုပ်စု,1504215"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ညိုပင် ကျေးရွာအုပ်စု,1504216"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,တည်တောင် (တယ်တောင်) ကျေးရွာအုပ်စု,1504217"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,တလုပ်ပင် ကျေးရွာအုပ်စု,1504218"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ဒလန့်ချွန် ကျေးရွာအုပ်စု,1504219"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,နောင်ဘို ကျေးရွာအုပ်စု,1504220"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပြည်ဝင် ကျေးရွာအုပ်စု,1504221"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပိတောက်ချောင် ကျေးရွာအုပ်စု,1504222"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပြောင်ခေါင်းကြီး ကျေးရွာအုပ်စု,1504223"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပင်သောင် ကျေးရွာအုပ်စု,1504224"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,မြွေရိုးကျောင်းစု ကျေးရွာအုပ်စု,1504225"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ဥယျာဉ်စု ကျေးရွာအုပ်စု,1504226"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရွှေပြည်အေး ကျေးရွာအုပ်စု,1504227"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,မတော့ပင် ကျေးရွာအုပ်စု,1504228"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရေအိုးစင် ကျေးရွာအုပ်စု,1504229"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရုံးပင် ကျေးရွာအုပ်စု,1504230"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရှားချောင်း ကျေးရွာအုပ်စု,1504231"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,လယ်တာကြီး ကျေးရွာအုပ်စု,1504232"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ဝက္ကမူ ကျေးရွာအုပ်စု,1504233"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ဝင်တဲကူး ကျေးရွာအုပ်စု,1504234"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သပြေပင် ကျေးရွာအုပ်စု,1504235"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပေတုံးမျှောင် ကျေးရွာအုပ်စု,1504236"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရှမ်းစုကြီး ကျေးရွာအုပ်စု,1504237"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သစ်ပုတ်ပင် ကျေးရွာအုပ်စု,1504238"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,မင်းပြင် ကျေးရွာအုပ်စု,1504239"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ရဘိန်း ကျေးရွာအုပ်စု,1504240"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အောင်သာ ကျေးရွာအုပ်စု,1504241"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သရက်ချောင်း ကျေးရွာအုပ်စု,1504242"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သော်မော်ကုန်း ကျေးရွာအုပ်စု,1504243"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သစ်ကြိမ်း ကျေးရွာအုပ်စု,1504244"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သဲကောကြီး ကျေးရွာအုပ်စု,1504245"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သစ်ဆိမ့်ပင် ကျေးရွာအုပ်စု,1504246"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သက္ကယ်ချင်း ကျေးရွာအုပ်စု,1504247"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သပြေကုန်း ကျေးရွာအုပ်စု,1504248"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သာဝတ္တိ ကျေးရွာအုပ်စု,1504249"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,ပေါက်မြိုင် ကျေးရွာအုပ်စု,1504250"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,သရက်ကုန်း ကျေးရွာအုပ်စု,1504251"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အင်ပင် ကျေးရွာအုပ်စု,1504252"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အောင်းကုန်း ကျေးရွာအုပ်စု,1504253"
"နေပြည်တော်(ပြည်ထောင်စုနယ်မြေ),လယ်ဝေး မြို့နယ်,အေလာ ကျေးရွာအုပ်စု,1504254"
